# omega_cold,sigma8_cold,hubble,ns,omega_baryon
0.37404294,0.85171627,0.66474693,0.92933948,0.04903281
0.24496423,0.66810522,0.65611160,1.00338942,0.04331933
0.31248113,0.74019349,0.63484176,1.00714422,0.04153005
0.29112789,0.82935692,0.63254852,0.92853473,0.04703871
0.37821099,0.69947736,0.64950873,1.00918039,0.04408346
0.34740696,0.84118765,0.74044903,0.94777763,0.04974723
0.25242684,0.78080691,0.73562571,0.98625156,0.05193022
0.24787388,0.84985082,0.72321762,0.93536631,0.04157257
0.38984289,0.80676779,0.69278900,0.97431172,0.04575018
0.30992793,0.80384561,0.70602847,0.95413344,0.04341781
0.30878540,0.70431155,0.68677654,0.94078462,0.05897687
0.35529385,0.85306596,0.72561502,0.99537544,0.04853288
0.27280554,0.74157948,0.73613606,0.95703693,0.04209659
0.38009353,0.81230086,0.66141451,0.95075510,0.04914737
0.25455430,0.69216006,0.79659891,0.99850695,0.05254788
0.38394982,0.78399356,0.61218186,0.96749733,0.05218041
0.25181375,0.88980663,0.63465217,0.93635423,0.05179452
0.30703137,0.85222746,0.73688803,0.95249424,0.05447622
0.35587727,0.78257971,0.73449892,0.97232599,0.05469894
0.28589475,0.73195059,0.63001989,0.93188254,0.05974151
0.30316855,0.80516546,0.70151945,0.96796976,0.04328089
0.23793923,0.69292551,0.72401325,0.99415566,0.04619380
0.37398112,0.67008501,0.64623498,0.94235049,0.04021220
0.39170398,0.88719428,0.78725580,0.94697189,0.04355567
0.38839536,0.74264743,0.71078523,1.00813802,0.05482015
0.39993778,0.84184507,0.76159829,0.92808891,0.04566408
0.26435764,0.68939045,0.62547348,1.00116641,0.05214142
0.37936235,0.85661947,0.70101262,0.92504514,0.04895175
0.38073249,0.77992858,0.66405719,0.93127174,0.04851919
0.33893310,0.76082469,0.66935453,0.93113244,0.05164325
0.29536823,0.87450701,0.71062105,0.95114516,0.04215458
0.27155369,0.70126957,0.79283393,0.92103023,0.04748041
0.27733715,0.67631931,0.79314013,0.97065996,0.04372009
0.35014225,0.86047903,0.78704410,0.98835313,0.04756273
0.30505914,0.69825636,0.68593457,1.00578637,0.04255334
0.36940884,0.80003566,0.64024326,0.95458008,0.04629265
0.36111652,0.67773803,0.66533329,0.95708689,0.05499998
0.32594223,0.77739360,0.72516856,0.99009144,0.05014346
0.24524824,0.76330896,0.70882864,0.95887696,0.05492971
0.35063272,0.86621039,0.73486642,0.92470222,0.05101239
0.29047076,0.79731543,0.60178620,0.99467093,0.05506270
0.25755021,0.74362483,0.61796089,0.96262518,0.05260742
0.37886904,0.85201707,0.64181082,0.93176434,0.05607739
0.34826134,0.75088336,0.73421739,0.93940920,0.05979538
0.23938949,0.71834660,0.62287535,0.96848560,0.04670969
0.39932983,0.81930718,0.60232469,0.96625915,0.05839830
0.34529869,0.73286652,0.75462472,0.96064645,0.05782880
0.35206751,0.75373163,0.66064001,0.99134679,0.04004838
0.28328235,0.88750360,0.68628091,0.95499926,0.05906367
0.29584803,0.76853877,0.70726859,0.92766082,0.04861614
0.24864190,0.84358205,0.79499606,0.96335719,0.05205396
0.33396344,0.66781137,0.76074529,0.99182315,0.04192728
0.24716990,0.89604711,0.60720054,0.93136770,0.04235935
0.34600360,0.84531409,0.63114620,0.94809479,0.04597587
0.30661215,0.72624349,0.62573350,0.92457953,0.05511668
0.38996105,0.84789323,0.72914892,1.00512657,0.04948841
0.25731975,0.77952173,0.78380232,0.97399366,0.04040461
0.35892164,0.66536640,0.68313989,0.98542116,0.05096079
0.28051716,0.84061141,0.78979919,0.97778744,0.05490675
0.24136426,0.77510532,0.61212683,0.96671359,0.05815237
0.23591484,0.82108273,0.64524569,0.94356852,0.05464761
0.35278736,0.86887005,0.62664952,0.94015878,0.04581668
0.36479121,0.81759933,0.65461361,0.98911827,0.04312202
0.30617185,0.85906945,0.65031606,0.96076664,0.05516479
0.38385371,0.82336589,0.70944748,0.99670266,0.05383231
0.31560233,0.71521775,0.79400593,0.95263562,0.05404507
0.29762622,0.70910302,0.75175606,0.94201592,0.05021280
0.28063391,0.67086215,0.61666293,0.97491250,0.04302092
0.26573317,0.80518879,0.74730184,0.95060259,0.05300590
0.25636897,0.67850433,0.79238907,0.98651880,0.05534488
0.28747607,0.75669199,0.64832742,0.93890978,0.05685728
0.31155138,0.82985204,0.63455958,1.00998885,0.04984658
0.35580413,0.77854019,0.64776686,0.96277149,0.04361852
0.30368278,0.88114785,0.76217683,0.93698181,0.05630214
0.36180247,0.87383006,0.63705767,0.92295583,0.04737763
0.32124974,0.82114332,0.74828342,0.93562270,0.05149271
0.23487927,0.75733282,0.60747842,1.00847983,0.04902471
0.30943324,0.73573351,0.72782242,0.97811771,0.05484494
0.33382831,0.78839819,0.63912426,0.93975386,0.04904321
0.28403642,0.83906800,0.67967195,0.97230244,0.04762138
0.27336407,0.72375327,0.70874058,0.98484087,0.05325535
0.24570719,0.73147408,0.76309214,0.95123063,0.05162254
0.39389106,0.80557580,0.74317142,0.97235051,0.04403315
0.29908440,0.79412786,0.72507278,1.00379308,0.05927722
0.38301867,0.79190894,0.61281023,0.96184881,0.04003620
0.38497970,0.73616787,0.75564244,0.99883051,0.04846537
0.25798987,0.89816650,0.76305047,0.99640762,0.04477974
0.33278137,0.83677106,0.67440094,0.92273982,0.05748702
0.31002947,0.66158229,0.65587717,1.00133951,0.05804269
0.27096186,0.75435575,0.65296206,0.96213959,0.04283363
0.24358145,0.81057076,0.60976433,0.99684278,0.05273015
0.28702993,0.76685399,0.68208928,0.92000159,0.04461490
0.23062652,0.85974802,0.65976086,0.95836317,0.05052930
0.28424094,0.82566553,0.73092110,0.99807444,0.05697176
0.37395958,0.66378626,0.65739743,0.94924069,0.04711755
0.34605457,0.86297464,0.71949568,0.95407636,0.05226229
0.23561173,0.85899025,0.79891361,1.00848800,0.04661046
0.28469687,0.68764363,0.65075357,1.00354236,0.04495092
0.28904077,0.69402601,0.67030849,0.92995770,0.05867358
0.33962000,0.85693157,0.75149810,0.96188065,0.04276068
0.28700380,0.86304485,0.71836245,0.95353885,0.05230581
0.37694620,0.71819505,0.68347434,0.99603653,0.05736650
0.38110983,0.74100018,0.63739677,0.97066461,0.04163814
0.24453785,0.69493380,0.62750569,0.92490379,0.04373598
0.26545462,0.69797276,0.76897284,0.92724299,0.05726417
0.28396004,0.74530453,0.68518572,0.94431661,0.05359190
0.38683088,0.79000894,0.68387261,0.95240475,0.04622302
0.33843892,0.89576715,0.73277163,1.00166057,0.05916209
0.32751985,0.84913172,0.62318386,1.00760498,0.04509869
0.34764880,0.73756069,0.69227923,0.92885684,0.04598209
0.38180994,0.70989468,0.68245640,0.96860197,0.05917680
0.26132799,0.79707965,0.64965293,0.95828185,0.05083123
0.37540914,0.67908800,0.75137451,0.97921618,0.04133218
0.30978945,0.82572709,0.65792900,1.00818408,0.05992541
0.27614156,0.80159339,0.65761961,0.92234755,0.04167196
0.25618090,0.84002500,0.70702476,0.98422303,0.04259620
0.39471736,0.84756669,0.62526995,0.96930504,0.04867595
0.28216447,0.73218169,0.76811624,0.94218101,0.04570093
0.37542250,0.89867589,0.67140303,0.96125041,0.05256483
0.31087575,0.71716137,0.76091881,0.98285872,0.04660257
0.32840429,0.76197824,0.73012655,1.00189674,0.04788796
0.34184199,0.74044121,0.60069076,0.92594750,0.05679162
0.36599609,0.73570549,0.64802457,1.00418255,0.04845766
0.38090711,0.75079782,0.74189217,0.94921359,0.04903733
0.30706165,0.67848731,0.67094355,0.96456684,0.04649346
0.27396291,0.82536541,0.68174703,0.95206721,0.04358690
0.34940281,0.78556170,0.77733891,0.95008599,0.05918399
0.38529697,0.77673322,0.74595403,0.92955601,0.05390263
0.25766037,0.74626752,0.74411357,0.99590731,0.04907021
0.36382546,0.75446767,0.68033759,0.94759004,0.04580941
0.33198497,0.73142408,0.72074732,0.96095984,0.05462005
0.39849295,0.77445125,0.64997849,0.95469177,0.04103198
0.27187132,0.75470243,0.75255944,0.97295584,0.04110727
0.36067460,0.72715383,0.67779679,1.00688788,0.04058689
0.30569458,0.80899636,0.69688005,0.95384344,0.05648312
0.35652469,0.89360236,0.73346358,0.97680970,0.05047877
0.29936190,0.70909252,0.68966593,0.94979536,0.05083280
0.29256003,0.89977539,0.72666975,0.92550284,0.04359421
0.28113624,0.73648053,0.66759870,0.93311010,0.04689421
0.38273194,0.77750644,0.76332664,0.98497626,0.05828119
0.24975725,0.86894266,0.70684630,0.94741646,0.05935631
0.34406456,0.71293145,0.63557787,1.00323976,0.05796917
0.39971006,0.78102631,0.64122196,0.92276256,0.05315832
0.25401235,0.73128245,0.64902226,0.94364681,0.04840577
0.37198396,0.65288758,0.68922102,0.92265885,0.05576725
0.33720147,0.85830213,0.66741346,1.00056166,0.04560061
0.38903068,0.80447341,0.65507230,0.93973415,0.04167860
0.32331606,0.78156944,0.70834944,0.98051563,0.05857157
0.38431305,0.75150517,0.77194447,0.96653772,0.04936690
0.36735281,0.84435021,0.72222692,0.93535458,0.05566771
0.39178134,0.67525571,0.71049264,0.99950031,0.05004298
0.33375114,0.72942065,0.75172129,0.99966439,0.04952906
0.26220601,0.79124337,0.65502073,0.93251980,0.05734605
0.35714305,0.75700825,0.60301097,0.92094634,0.04040395
0.25206882,0.70071257,0.69000654,0.93432463,0.04899926
0.35275646,0.67778941,0.64473183,0.95666398,0.05409551
0.27466607,0.75086706,0.73022339,0.93331900,0.04652484
0.31588128,0.71203679,0.74216895,0.92812122,0.04067315
0.39035234,0.83172048,0.78243074,0.99385064,0.04673667
0.25353761,0.70678052,0.66245148,0.92538888,0.04703345
0.28023423,0.81133650,0.75026338,0.94376208,0.05614512
0.32687967,0.72212841,0.68185886,0.94655541,0.05616829
0.38777032,0.80307205,0.61915468,0.92978660,0.04861970
0.23872687,0.72796405,0.68725331,0.93631483,0.04128635
0.24816626,0.70593154,0.63281119,0.98564517,0.04839912
0.36731737,0.85281355,0.73194368,1.00442980,0.05496443
0.27573709,0.88358646,0.77052711,0.95624941,0.04371838
0.28751343,0.79676832,0.66526194,0.97711536,0.04888115
0.23119155,0.82207199,0.72967944,0.93508087,0.04407887
0.32689403,0.87985145,0.72721491,0.92821447,0.04051073
0.28616793,0.82923181,0.74253245,0.96418120,0.05345862
0.32135711,0.83504768,0.77175824,0.97258743,0.05814063
0.39548773,0.76611999,0.60958253,0.94617919,0.04506859
0.32280702,0.69866763,0.72268990,0.99631799,0.05279124
0.34565159,0.84480767,0.65184307,0.95497813,0.05933952
0.39000888,0.66053749,0.68965646,0.97950429,0.05840673
0.24125850,0.84401892,0.60970248,0.96866858,0.05623546
0.25332068,0.77470490,0.64251292,0.97089965,0.04752155
0.33950234,0.70980547,0.79269321,0.94927749,0.05572194
0.35056174,0.76993528,0.71902597,0.92793574,0.04731489
0.30273759,0.86813615,0.68792681,0.92990924,0.05251309
0.29015198,0.84246055,0.72953365,0.96113672,0.05837602
0.24993748,0.69255524,0.69369707,0.94954876,0.05956363
0.24417856,0.69918285,0.72363820,0.96987176,0.05665879
0.27310626,0.75384348,0.73782562,0.95974633,0.05536335
0.37105110,0.72996828,0.61443860,0.99302060,0.04804579
0.23856330,0.76091232,0.60759427,0.92662207,0.04505459
0.36469870,0.81795401,0.67358838,0.96079265,0.04206548
0.39728353,0.69277008,0.69289516,0.92769643,0.05968252
0.30890358,0.83154903,0.72115745,1.00293950,0.05830451
0.38537211,0.66144957,0.76087631,0.97357170,0.04196061
0.39663343,0.74119892,0.75331477,0.96747425,0.04679092
0.31430090,0.78898379,0.65808446,0.97923827,0.05765610
0.25887835,0.79277426,0.72409341,1.00505262,0.04024188
0.38093688,0.68641755,0.67451561,0.95943164,0.04720268
0.25834690,0.81427723,0.77313794,0.94932065,0.04367723
0.25706985,0.76003540,0.73073852,0.93146637,0.05931939
0.38766890,0.68100941,0.67436110,0.97500204,0.05161009
0.39608681,0.75103453,0.79508342,0.93835542,0.04288928
0.30570126,0.79764648,0.60363178,0.97257014,0.05852820
0.35182233,0.76767788,0.61377898,1.00386263,0.04030914
0.35434392,0.65221514,0.69064373,0.99147282,0.04240031
0.29636471,0.77464538,0.61745119,0.92251096,0.05540261
0.39530297,0.66716107,0.60587860,0.94274146,0.04467275
0.27257980,0.88069463,0.75761542,0.95657407,0.05281675
0.24264515,0.86559093,0.78880624,0.93052538,0.05059681
0.30639373,0.80615168,0.77869172,0.95374742,0.04987219
0.38739186,0.70855965,0.69556227,0.95091447,0.04630232
0.32488248,0.88041600,0.70643487,0.92834206,0.05894812
0.30445759,0.80116851,0.71740618,0.95635361,0.05301768
0.36899516,0.85788724,0.77020303,0.97691521,0.04661591
0.39368217,0.87194625,0.74280950,1.00321387,0.05633444
0.31824871,0.81585403,0.62594083,0.99561887,0.04703111
0.30991023,0.69175260,0.61780146,0.93660524,0.04993046
0.30523857,0.89717638,0.60040106,0.98993300,0.04278429
0.34956846,0.85117640,0.72065812,0.92199022,0.05955989
0.33000524,0.85879662,0.68061042,0.93842991,0.04245210
0.26116849,0.70017756,0.68217444,0.95806077,0.04853445
0.33775106,0.83018636,0.73774369,0.95562344,0.05636682
0.25223658,0.77243201,0.74878646,0.94816675,0.05187400
0.32376790,0.80448090,0.73746580,0.98619202,0.04704275
0.25993368,0.73044341,0.78264105,0.97908128,0.04837951
0.29076672,0.81649032,0.60422541,0.96803334,0.04162882
0.38926295,0.83424088,0.72000871,0.93860913,0.04428200
0.34295028,0.89548926,0.63019016,1.00260125,0.04922633
0.30573210,0.74363973,0.77024319,0.97224088,0.05041614
0.31683244,0.78818212,0.75286044,0.95148605,0.04367062
0.35808832,0.80208122,0.70170182,0.92942567,0.04345213
0.33030699,0.79418557,0.65751391,0.98561261,0.05596224
0.27492001,0.73446917,0.72342912,0.99262320,0.04231012
0.33881434,0.86514681,0.77211174,0.93491187,0.05321604
0.31936179,0.88016166,0.70293546,1.00052796,0.05464003
0.34632269,0.81782478,0.70537515,0.98309019,0.04635402
0.38643042,0.86028462,0.61287846,0.96652480,0.04707975
0.28753108,0.88110151,0.74989654,1.00752084,0.04742980
0.38891023,0.75884837,0.68711471,0.97138109,0.05571591
0.29324240,0.72094806,0.73942942,0.96151293,0.04572614
0.29429062,0.70782051,0.66650503,0.93568047,0.05499260
0.36032156,0.73211850,0.64336320,0.97404859,0.05115880
0.34838297,0.70169350,0.74462107,0.93586045,0.05347775
0.27693806,0.69611044,0.77285333,0.99456143,0.04675655
0.31750960,0.76821053,0.60440579,0.98030724,0.04045211
0.33343895,0.81301452,0.76640603,1.00946352,0.05661112
0.35951195,0.83320243,0.77934399,0.99837358,0.05560548
0.39693287,0.68151115,0.78589912,0.95059307,0.04440135
0.38020720,0.77711852,0.60827433,0.95998396,0.05900879
0.24683708,0.68911861,0.79391587,0.99885056,0.05368381
0.35594428,0.76476199,0.74856852,0.98602503,0.04085075
0.26202845,0.82835322,0.62915571,0.98169283,0.05589331
0.34377434,0.71418618,0.72039535,1.00744200,0.04579724
0.32236658,0.78288280,0.66692048,0.99873918,0.05944321
0.33468660,0.82245775,0.68106815,1.00576514,0.05361385
0.35573381,0.68003436,0.76626857,0.98829614,0.05680322
0.30867167,0.89023112,0.64738981,0.98446669,0.04537920
0.25216921,0.74334065,0.69635174,0.92845438,0.04045440
0.33562664,0.67955375,0.65339772,0.93182668,0.04919019
0.35485617,0.74633438,0.70815574,0.98283397,0.04460559
0.39913263,0.72142548,0.73669482,0.94408766,0.04474540
0.24651770,0.78376506,0.72757330,0.96378826,0.05730608
0.31975271,0.74390067,0.77722664,0.98066354,0.04185953
0.33794893,0.68500370,0.74628852,0.96439327,0.04340438
0.30470972,0.73428041,0.63173344,0.95273371,0.04669346
0.32582666,0.87290755,0.75035674,0.92298846,0.04517469
0.31100108,0.82674478,0.69922152,0.97172653,0.04449421
0.36295513,0.69627687,0.72376960,0.96428298,0.05006125
0.29111399,0.86802605,0.68968011,0.96963172,0.05227811
0.30104015,0.72397113,0.63497854,0.94769848,0.05558390
0.39703529,0.80814654,0.76000539,0.92511350,0.05341662
0.29957759,0.65920583,0.75537501,0.94422116,0.04015087
0.24284577,0.81757291,0.62588345,0.98162354,0.05431667
0.35117660,0.85480165,0.61521611,0.96340042,0.05734930
0.39155971,0.69147108,0.61936050,0.98698046,0.05192347
0.25139668,0.85813944,0.72678505,0.94124067,0.04811936
0.28634697,0.70628517,0.71449213,0.94791346,0.04552379
0.31385815,0.67838997,0.79728170,0.96119886,0.05879350
0.30114937,0.71730127,0.70303082,0.97254192,0.05608462
0.27453294,0.85063316,0.72831445,0.94819698,0.05968731
0.37812602,0.75501517,0.62799562,0.94435882,0.04970650
0.32130497,0.86090771,0.76162665,0.95154166,0.05560606
0.33535079,0.82276710,0.70639938,0.92179723,0.04586759
0.34412870,0.88707703,0.64498259,0.96047925,0.05253914
0.32613438,0.81581140,0.70747873,0.96592755,0.05898227
0.39574636,0.81303252,0.74552864,0.97248079,0.05823705
0.37551674,0.71973400,0.62303839,0.95714674,0.04630157
0.30200036,0.86072930,0.77385781,0.95670740,0.04250253
0.25743522,0.66253584,0.68110656,1.00345381,0.05580234
0.29867132,0.89338433,0.67993718,1.00636379,0.05000990
0.36037463,0.80057793,0.65372385,0.97290020,0.05223695
0.23229847,0.65263313,0.76121769,0.97687194,0.04529968
0.27242908,0.70330247,0.72479031,0.93960764,0.04364889
0.28552232,0.84957201,0.65888486,0.96883099,0.05671777
0.24425583,0.68498628,0.75201588,0.97643535,0.05246873
0.32345620,0.78965692,0.75274327,0.95389032,0.04518315
0.38154656,0.82608584,0.75997783,0.97646319,0.04047366
0.36512644,0.71442567,0.73050835,0.97906314,0.04464887
0.28280763,0.74933913,0.66241105,0.99994069,0.04693988
0.31402182,0.69638632,0.65306486,0.93131316,0.04300041
0.36886444,0.75027076,0.61852823,0.94776649,0.04903014
0.39769097,0.71739528,0.61348575,0.92270108,0.05481264
0.36051434,0.83096250,0.74362726,0.94463035,0.05541782
0.34187993,0.68322642,0.61960286,0.97729999,0.05266181
0.31888824,0.76065393,0.72648688,0.99569930,0.04423731
0.34674662,0.65065525,0.63891532,1.00424932,0.04627882
0.39841887,0.75774937,0.68596236,0.96708219,0.05821447
0.29161167,0.72593949,0.61882403,0.98680756,0.04800566
0.23396501,0.74439231,0.63511357,1.00044729,0.05846827
0.34352563,0.84511415,0.79180640,0.98425001,0.04983842
0.31743199,0.88357273,0.76187694,0.97747423,0.04890760
0.31991166,0.82727620,0.71100215,0.99521610,0.04090490
0.39133137,0.80565861,0.73820683,0.94636241,0.05091269
0.37733044,0.79811526,0.70312994,0.92958030,0.04621328
0.30712138,0.70150495,0.71729167,0.97492677,0.04717943
0.26860306,0.72070516,0.63239101,0.96230648,0.04967638
0.32059267,0.65827064,0.75572346,0.95117104,0.04589445
0.35308275,0.87282645,0.74701873,0.98706981,0.04035858
0.36631948,0.71077671,0.78357192,0.93602101,0.05952279
0.24734805,0.81287101,0.73628171,0.92835599,0.04392799
0.28948269,0.75583056,0.60187676,0.98095161,0.04886864
0.35178325,0.75888577,0.79663519,0.98487248,0.05219428
0.30656310,0.85448678,0.72176999,0.96959036,0.04196521
0.24438944,0.73865178,0.72911674,0.98687405,0.05966179
0.25987550,0.69609086,0.65724065,0.93292026,0.04533373
0.24492882,0.67207948,0.66148610,0.92041626,0.04031947
0.24617309,0.75814905,0.76249606,0.94359861,0.04732252
0.23599708,0.67269722,0.77520102,0.95437899,0.04345749
0.32822290,0.89917481,0.61989372,0.95326423,0.05904132
0.25096943,0.85313135,0.75202898,0.96260831,0.05946068
0.26764465,0.85640876,0.61302402,0.99848261,0.05426242
0.30097252,0.69195806,0.78116526,0.93571130,0.04420425
0.34408182,0.68494390,0.69854266,0.99144878,0.04073917
0.38868875,0.74327755,0.73263090,0.92157775,0.04607241
0.29027133,0.83537641,0.74676395,0.94885940,0.04316010
0.35305408,0.71007444,0.60057480,0.93646440,0.05823969
0.35830607,0.69199096,0.61092931,0.99980298,0.05532630
0.30887385,0.87304650,0.70585124,0.93251462,0.05351073
0.34749508,0.76819891,0.78536257,0.99130289,0.05560985
0.24117286,0.89680850,0.66528701,0.92134616,0.04072718
0.37294388,0.70712374,0.73085402,0.96992311,0.05161468
0.27550188,0.77306944,0.79802510,0.99089066,0.04588368
0.29395137,0.86455677,0.77972714,0.95634137,0.04783177
0.23386522,0.81208572,0.60828628,0.97157740,0.05144055
0.28241209,0.72728497,0.66999608,0.93804788,0.04405731
0.30309916,0.79386744,0.60760189,0.99416530,0.04698027
0.32797935,0.87656208,0.74349990,0.92494427,0.05948778
0.25559386,0.74079349,0.69937215,0.95812817,0.04609597
0.26115616,0.79567526,0.65013885,1.00403013,0.04218536
0.33716155,0.73508288,0.64111505,0.94669886,0.04203871
0.36439652,0.72472628,0.77260041,0.98838092,0.04388531
0.35515046,0.86982033,0.62779018,0.94406993,0.05473515
0.30158237,0.67969303,0.60570016,0.93574169,0.04198385
0.30087884,0.89753858,0.74088622,0.99995063,0.04526622
0.38593986,0.71874126,0.78016029,0.92729736,0.05545775
0.29927961,0.66950556,0.77348655,0.96924101,0.05613261
0.39370769,0.78040979,0.68316446,0.99136221,0.05786351
